code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
0000309512075	Big Papa's, Southern Sauce	1046	0	0	43.75	34.38	250	0	2.97	1.188	0	0	20
000031	Cakes aux Fruits	1670	4.9	15	60	34		2	0.6	0.24	1.5	39.9666666666667	13
00003100	Hard Boiled Eggs											0	
0000310000202	Boneless skinless chicken thighs	501	19.718309859155	4.2253521126761	0	0	119.71830985915	1.056338028169	0.23767605633803	0.095070422535212	0		
0000310413620	Lomo de bellota  ibérico 50% raza ibérica	1322	44.4	15.09	0.54	0.2	316	6.5	2.71	1.084			
00003155	Fromage en grains quebec	1510	22.6	27	0.5	0.5	361	17.6	1.65	0.66			
0000316042640	Tarte normande	1130	4	11	38	25	270	5.8	0.11	0.044			13
0000317020999	Donuts Simpson Fraise												
000031980	Superfruit Muesli	1531	12.1	6.9	58.4	9.1	366	1.1					
0000321089432	Feldsalat mix	71	2.40000009536743	0.200000002980232	0.300000011920929	0.300000011920929	17	0.100000001490116			2.5		
0000321237789	Burger	1301	11	7.19999980926514	49	7.30000019073486	311	1			3.70000004768372		
0000329210166	KäseKräuter Dip												
00003319													
0000332233343	Sweet Envy	150	0.84566596194503	0	9.0909090909091	6.7653276955603	35.940803382664	0			0		
0000333333165	Ranch dressing &Dip	1953	3.3333333333333	53.333333333333	3.3333333333333	3.3333333333333	466.66666666667	8.3333333333333	3.5	1.4	0		
0000333333356	Atwood's Ranch Dressing	1953	3.3333333333333	53.333333333333	3.3333333333333	3.3333333333333	466.66666666667	8.3333333333333	3.5	1.4	0		
0000333554065	Parmesan	1674	40	30			400	10					
0000337454330	Apple, grape, and strawberry	226	0.600000023841858	0.5	11.6000003814697		54				1		
0000337616783	Garlic Naan	1231	8.23529411764706	4.11764705882353	55.2941176470588	3.52941176470588	294.117647058824	1.76470588235294			3.52941176470588		
0000339													
0000340100095	Banana bread	3	4.0322580645161	12.903225806452	44.354838709677	27.41935483871	0.80645161290323	3.2258064516129	0.68548387096775	0.2741935483871	1.6129032258065		
0000344072299	Caramel maccchiato	6625	58.3333333333333	33.3333333333333	266.666666666667		1583.33333333333						
00003469	Strolghino di prosciutto	1138	27.7	27	0.3	0	271.91	10.3	1.68	0.672			20
000035	bijou											0	
0000354905148													
0000355614006	Vital seeberger	2524	30	50	5.99999984105428	2.6666667064031	603.333333333333	6.33333325386047					
000035600288101121	Burger di zucca con cicoria	632	4.2	9.4	11	2	151	1.78	1.1	0.44			
000035600309301120	Burger	632	4.2	9.48	11	2	151	1.7	1.1	0.44	2.9		
000036		1954	6.7	26	51	29	467	17	1.13	0.452	1.1		25
0000360053005	Cool mint flavor dental gum, cool mint	837	0	0	80		200		0	0		0	
0000360054002	Dental gum	837	0	0	80	0	200		1.5	0.6		0	
0000360055009	Dental gum	837		0	80	0	200		1.5	0.6		0	
0000362	Pumpkin seeds	628	6	10	11	3	150	1.5			2		
000036200315061222	Fish balla con riso selvaggio, carote e broccoli	477	6.9	2.1	16	2	114	0.5	0.4	0.16	1.7		
0000364910052	Yellow Split Pea Tumeric Daal	159	1.79999995231628	0.699999988079071	6.30000019073486	2.09999990463257	38	0.100000001490116			1.89999997615814		
0000367045591	Tarte feuilletée vergeoise aux poires												
00003681	Fromage de chèvre à la ferme												
0000375249608	Куриный шашлычок	1142	21.3999996185303	10.5	15		273						
0000377310269	Muesli noix et miel	1954	10.8999996185303	19.3999996185303	58.5	16.1000003814697	467	2.25			7.59999990463257		
000038	Madeleines												
00003858	Brownies	1958	5.9	28	45	36	468	11					
00003896	Fresh ground peanut butter	2484	25	50	21.875	6.25	593.75	7.8125	0	0	9.375		
000039365	Pure Whey Protein Berries & Cream	1740	76.3	8.33	8.67	8.67	417	5	0.37	0.148	0.333	1.8	11
000039681	Pure Whey Protein™ Chocolate Peanut	1745	75	7.5	10	10	417	5	0.351	0.1404	0.4	0	12
0000398644312													
00004	Entrecôesteack - Highland Beef											0	
0000400010098	Chia Seed Pudding												
0000400061656	Spring Mix	63	2		3	1	15				2		
0000403000096	Tabbouleh	611	3.09999990463257	5.80000019073486	19.3999996185303	2	146	0.5			1.89999997615814		
0000404056306	Calamares sauce americana	561	11.8000001907349	7.69999980926514	4.30000019073486		134	1					
0000404073099	Safran-fäden												
0000404441515	Avena-Chocolate	2025	7.59999990463257	24.7999992370605	56.7999992370605	28	484	13.6000003814697			6.80000019073486		
0000405017511	Chaource lait cru												
00004053	Miel du Queyras												
0000413320184	Gefilte Fish	377	7	5	2	0	90	1	0.65	0.26	0		
00004152	Confit noisettes au miel												
0000417011002	Ritter sport, knusperflakes mit knusprigen cornflakes	2209	8	28	60	49.6	528	18.4	0.4	0.16	2	0	25
0000417012009	Rum Trauben Nuss, Milk Chocolate Wih Rum Raisins & Nuts	2142	8	28	56	43.6	512	15.6	0.13208	0.052832	1.6	0	
00004170850000150856	Bacon de dos assaisonné												
0000417296003	Milk Chocolate With Caramelized Almonds	2226	7.2	31.2	57.2	56	532	16.8	0.14224	0.056896	2.4	7.7	
000042	Madeleine nature et choconoir	439	1.60000002384186	5	13	7.19999980926514	105	1.39999997615814			0.699999988079071		
0000420546959	Bizcochada	1427	6.6	4.3	59	38.6	341	3.8	0	0			
0000421030174	Fromage de chèvre fermier												
0000423500606	Chorizo Bellota	1845	26.89999961853	36.299999237061	1.6000000238419	0.5	441	14.39999961853	3	1.2			
00004237	Sumac												
0000424048008	Minestrone & Saus’ge	236	3.29411764705882	1.64705882352941	7.05882352941176	1.64705882352941	56.4705882352941	0.352941176470588			1.64705882352941		
00004251	Pan de agua	1025	7.7	1	51	0.5	245	0.2	1.5	0.6			
0000426260													
00004268	Confiture de noix												
0000433070274	Funsch, High Quality Marzipan	1929	9.6	21.4	55.2	51.6	461	1.8	0.25	0.1	4.2	0	13
0000433821494	Oatmeal Raisin Cookies	1552	7.14	21.43	67.86	28.57	371	12.5	0.535	0.214	3.6	0	19
0000433821500	The Best Peanut Butter Cookies	1703	7.14	21.43	67.86	28.57	407	12.5	0.535	0.214	3.6	100	11
0000433904326	The best chocolate chip cookies in the world	552	2	6	17	7	132	3.5	0.125	0.05	0		4
0000433904425	The best chocolate chip cookies in the world	552	2	6	17	7	132	3.5	0.125	0.05	0		4
0000433906023	Best Sweet-Potato Cookies	1623	2.94	17.65	50	17.65	388	10.29	0.3675	0.147	1.5	0	17
0000433906030	Best Ginger Snap Cookies	1623	2.94	17.65	50	17.65	388	10.29	0.3675	0.147	1.5	0	17
00004343	mama lisa's											0	
0000442811776	Instant shrip noodles											0	
00004442													
0000446416663													
00004465	Formula 1 nutrional shake mix	1577					377					0	
00004480	smelties	1494	8	3	76		357					0	
0000450041950	Jus d’ananas	205	0.5	0.5	12	12	49				0.5		
0000450193000	Lactaid, ice cream, vanilla	883	2.82	11.27	22.54	16.9	211	7.04	0.14	0.056	0	0	11
0000450193024	Natural ice cream	941	4.23	11.27	26.76	18.31	225	7.04	0.1225	0.049	0	0	12
0000450193031	Lactaid, ice cream, butter pecan	1000	4.23	15.49	22.54	15.49	239	7.04	0.335	0.134	1.4	0	11
00004503	Olive all ascolana al tartufo	941	15	10.7	17.2	1.1	225	3.26	1.46	0.584			
0000451040846	Weizenmehl	1414	11	1	69		338						
0000451700016	Teriyaki butter and sugar snap peas seafood	632	11.84	9.57	4.03	2.52	151	6.05	0.3975	0.159	1	0	
0000452507409	Spaghetti Zurück zum Ursprung												
000045400077220422	Pollo al curry con basmati e cipolle	828	13	6.1	22	1.6	198	3.3	0.18	0.072	1.4		
000045400281041121	Pollo al curry con basmati e cipolla caramellata	1067	14	6.2	35	1.6	255	1.9	0.21	0.084			
0000454870006	Noix de cajou non grillées sans sel ajouté	2439	18	48	18	4.59999990463257	583	9.19999980926514			3.20000004768372		
00004559													
00004565	Bread stick												
00004572	Sandwich jambon fraicheur	854	11.3	3.88	30	1.9	204	2.3	2.12	0.848	2.4		11
000046008150000258290722	Gemarineerde Spareribs	3314	18.3	12.4	1.3	0.4	792	3.3	1.36	0.544			
000046024	Pure Whey Protéine	1743	73.3333333333332	6.66666666666667	10	10	416.666666666667	3.33333333333333					
0000460938714	100% Soja Protein Haselnuss	1590	88.5	0.5	1.1							0	
000047	Confirure de fruits rouges												
00004701	Decoupe de poulet façon chorizo	870	19	14	1.6	1.6	208	4.3	2	0.8			
0000470322800	Whey Protein aus Molke Vanilla	1644	78.05	4.6	8.8	6			1.21158	0.484632	0.1	0	
00004714	piadina romagnola alla riminese all'olio extra vergine di oliva	1270	7.09	7.01	52.2	1.62	304	2.48	1.62	0.65	1.88	7	11
0000471782283	Alice im Beerenland												
00004732	Sandwich complet jambon	1008	10.5900001525879	5.88000011444092	30.1499996185303	1.5	241	3.58999991416931			3.58999991416931		
0000474026087													
00004749	SDW Tradution complet thon	1026	10.96	10.61	25.48	1.23	245.3	1.3	0.99	0.396			
0000477414034	Figs	4393	2.70000004768372	2.5	48.7000007629395	39.2999992370605	1050	0.800000011920929			10.3999996185303		
00004799													
0000481237490	Ridge Cut potato chips	2241	7.14285714285714	28.5714285714286	60.7142857142857	3.57142857142857	535.714285714286				3.57142857142857		
0000484	Miel de fleurs												
0000484004990	Magdalenas mini clasicas	1648	5.5	17	54	24	394	2.2000000476837	1.1000000238419	0.44000000953676			
0000484005003	Bizcocho choco chips	1724	6.4	19	53	28	412	3.5					
0000485	Miel								0	0			
0000488	Miel du Marais Poitevin												
000049	Purition												
0000493086581	Corazones de Merluza	301	15.8000001907349	1.5			72	0.300000011920929					
00004947	Pounti tranche	812	7.6	8.6	20	11	194	3.2	0.71	0.284	0		
0000495344139	Strawberries	131	0.694444444444444		7.63888888888889	4.86111111111111	31.25				2.08333333333333		
0000498637320	Corn puffs	669	5	9	15		160	1			2		
00005	Hackfleisch - Agnello	1477	39	1.4	28	3.1	353	0.54	0.09	0.036			
000050	Financiers aux Amandes	1866	8	23	51	39	446	10	0.55	0.22	1.7	16.5	23
0000500000142	rote beete												
00005001	Organic tomato pulp	134	1.4	0.1	4.8	4.5	32	0	0	0	2.2	100	-7
00005002	organic tomato pasre	301	2.9	0.2	10	7	72	0	0	0			
00005003	Organic tomato sauce with basil	259	1.5	3.8	4.5	4.2	62	1	0.6	0.24			2
00005004	ORGANIC TOMATO SAUCE ARRABIATA	276	1.6	4.2	4.5	4.1	66	0.7	0.4	0.16			1
00005005	Tomato sauce with eggplants	234	1.4	3.2	4.2	4	56	1	0.8	0.32			3
00005006	Sauce Tomate Aux Champignons Bio Kazidomi	212	1.7	2.3	4.8	4	51	0.4	0.7	0.28	1.6	96.7721666666667	-4
00005007	Sauce Tomate Puttanesca Bio Kazidomi	310	1.5	5.2	4.3	3.8	75	0.8	0.2	0.08	1.7	90.99	-6
00005008	Sauce Tomate Aux Courgettes Bio Kazidomi	232	1.5	3.2	4.2	4	56	1	0.7	0.28	2	95.3941666666667	-4
00005009	Sauce Tomate Au Thon & Olives Bio Kazidomi	268	2.5	3.7	4.1	3.8	64	1	0.7	0.28	2	88.64	-5
00005010	Organic tomato sauce bolognese	444	4.2	8	3.4	3.2	106	2	0.4	0.16		0	1
0000501017057	Pain coupiagaise												
0000501050603	Whey Protein aus Molke 1000 Gramm Vanilla	1644	78.05	4.6	8.8	6			1.21158	0.484632	0.1	0	
00005011	Sauce tomate aux légumes bio Kazidomi	260	1.4	3.9	4.2	4	62	1	0.01	0.004	2	98.35	-7
00005012	Passata de tomates bio	131	1.6	0.2	4.8	4.3	31	0	0	0	1.6	100	-6
0000502003509	Krainer poco piccante												
0000502008207	Pain platine												
0000502009846	Pavé Complet												
00005032	Chipolatas	1142	15	23	1.1	0.5	273	9.3			0.5		
0000503500014	TOFU nature	540	13.7299995422363	7.09000015258789			129.100006103516	1.04999995231628			5.19000005722046		
0000504151710	Beeren -Mischung	205	1.29999995231628	0.5	8	2.5	49	0.100000001490116					
00005043	Organic tomato sauce arrabiata	276	1.5	4.2	4.6	4.1	66	0.7	0.36	0.144			1
0000505013123	Croutons												
0000505412773	Greek kalamata olives	1255		30	3.33333333333333		300	3.33333333333333					
00005081													
0000508302668	Chia pudding - dark chocolate	619	5.19999980926514	8.60000038146973	9.30000019073486	6.5	148	1.10000002384186			7.90000009536743		
0000509005582	Baguette constance	1184	9.8	1.2	56.7	3.1	283	0.2	1.66	0.664			
000051	Fondants Citron	1896	8.1	24	50	37		10	0.78	0.312	2.5	19.934	23
0000510009845	L’authentique pain paillasse cereales	1047	8.5	2.0999999046326	48.5	2	250.19999694824	0.69999998807907	1.2999999523163	0.51999998092652			3
0000510013125	Beignets fourres au chocolat	1648	6.7	19	48	19	394	2.1	0.7	0.28			13
0000510016409	Mini beignets assortis	1845	7.9	25	45	22	441	9.2					
00005128	Escalopes de dinde milanaise (chapelure nature)	527	22	1.3	6.6	0	126	0.4	0.86	0.344			-1
000051607	Organic coconut palm sugar	1586	1.6	0	93	93	379	0	0	0			
00005180	Tuna Creations Rice & Beans in Hot Sauce											0	
0000518007331	Aiguillette de poulet												
000052													
0000520002997	Sweet bread											0	
00005210	French Bread	1014	9.0909090909091	1.5151515151515	46.969696969697	1.5151515151515	242.42424242424	0	1.2878787878788	0.51515151515152	1.5151515151515		
0000522061596	Salted Sticks & Salted Pretzels	1548	11	3.67	70	1	370	1.67				0	
00005241													
0000525014438	Le pavé du larizac	1125	9	1.8	52.6	2.6	269	0.53	1.44	0.576			
0000526938306	Whey Protein aus Molke 500 Gramm Vanilla	1644	78.05	4.6	8.8	6			1.21158	0.484632	0.1	0	
0000528006560	Pain aux 2 lins	1105	10	5.6	40.5	3.1	264	0.6	1.2	0.48			
0000529015745	pains au chocolat												
0000530646921	Mortadella	1063	21	19	0.699999988079071	0.699999988079071	254	7					
0000533026171	Choco Donut	1950	6	27.4	47	18.7	466	13.6	0.657	0.2628			
00005333	Jus de pomme	180	0.5	0.5	10	9.7	43	0	0.03	0.012			3
00005336	Tous mes amis							0					
00005371	Chocolat	2435	9	39.7000007629395	45.0999984741211	40.2000007629395	582	15.5					
0000538084763	Saucisses  de volaille	845	14	16	1		202						
0000539003206	Lindt williams, liquor chocolate with williams pear	1954	4.5	23	57	57	467	14	0.3	0.12		0	26
00005401	Tartines légères 3 céréales	1540	9.7	2.4	74	1.6	368	0.5	0.6	0.24	6	0	
0000540111273	Salat nizza	435	4.4	8.11999969482422	2.52000007629395	2	104	1.4			4.4		
00005487	Potato chips	2243	7.14	32.14	57.14	0	536	3.57	0.9375	0.375	3.6	0	10
000055	Moelleux au chocolat	1925	7.5	27	45	34	460	13	0.65	0.26	3.6	12	21
0000551019681	Beignets intermarche fourres a la pomme												
0000554004509	Pain de mie sans gluten	1167	4.4	6.3	48.2	4.4	279	0.5	1.09	0.436	5.8	0	0
00005579	M&ms	2092	10.714285714286	25	60.714285714286	53.571428571429	500	10.714285714286	0.13392857142857	0.053571428571428	3.5714285714286		
0000557910210	Flocon d'avoine - complète	1552	12	7.1	60	1	371	1.6	0.01	0.004			0
00005623	CAP’N CRUNCH	1652	5.2631578947368	3.9473684210526	86.842105263158	44.736842105263	394.73684210526	1.3157894736842	1.578947368421	0.6315789473684	2.6315789473684		
000056600256161021	Gnocchi al pesto e cime di rapa												
00005676	Semmelknödel												
000056900250101021	Riso rosso speziato gamberi e verdure	925	7	4.8	36	1.8	221	0.9	0.49	0.196			
0000569021652	Entremets 3 chocolats x2	1498	4.3	24	30	25	358	15	0.13	0.052			
0000570053338	Wasabi and Soy Sauce Roasted Almonds	711	6	15	6		170				3		
0000570262051	Martine					0		0					
0000570710071													
000057100077120422	Spiedini di pesce e verdure gratinate	699	7.3	12	7.2	1.2	167	1.6	0.54	0.216	0.7		
00005760	Export tres maltas												
000057820	Dextrose & Maltodextrine mixed berry	1674	0	0	100	50	400	0	0	0	0	0	14
0000579000098	Chenin Blanc + Viognier												
000057954	sucre de coco	1586	1.6	0	93	93	379	0	0	0	0.2	0	
0000580019355	Donuts	1582	4.6	17	50	20	378	11	0.9	0.36			21
0000583006239	Baguette Constance aux céréales	1125	9.39999961853027	3	47.9000015258789	3.79999995231628	269	0.300000011920929			5.5		
0000584019351	Baguettes céréales	1125	9.4	3	47.9	3.8	269	0.3	1.3	0.52			
00005869	Pavé de saumon fumé à la ficelle	1059	23	17	0.5	0	253	2.6	2.5	1			15
000058874566	Sirop de menthe poivrée												
000059	Paleo Bar												
0000592020004	vanilla wafers	2092	37.5	22.5	32.5	15	500	15	0.46875	0.1875	0		
0000594406400	Peanut butter cup	2343	8	36	56	44	560	20			4		
000059508	Caseina Micelar	1481	83	1.85	3.4	2.26	354	1.3	0.3	0.12			
00006	Gigot Steack mit Knochen - Agnello	5188	11.3	0.205	61.3	12	1240	0.098					
0000600	Crema di nocciola al Gianduia	2109	10.5	29.6	50.7	49.3	504	2.2	3.2	1.28	3.6		
0000601													
0000601015748	Donuts fourrage vanille	1427	4.3	17	43	14	341	9.9	0.89	0.356			19
0000602013125	Donuts coco noisette	1820	5.8	24	48	21	435	10	0.84	0.336			21
000060330	Match Ball Cheese	1958	5.3	20.9	64.7	8.2	468	2.6	2	0.8			16
0000604007221	Pain Constance aux céréales	561	9.4	3	47.9	3.8	134	0.3	1.3	0.52			
0000604014434													
0000605013450	Le lin	1230	11	5.4	48	3.3	294	0.6	1.5	0.6			
0000606009841	Beignets framboises	1272	5.8			12.7	304	1.7	0.7	0.28	0		
0000607019023	Eclair cafe												
00006071	Prunes D'ente Sechees												
0000609002696	Antipasto	2050	12	42	17		490				5		
0000609020003	Strawberry Kiwi Drink mix	1331	68.181818181818	0	13.636363636364	4.5454545454545	318.18181818182	0	1.1363636363636	0.45454545454544	9.0909090909091		
0000609124107	Solid Milk Chocolate	2318	7.14	32.14	58.93	55.36	554	19.64	0.2	0.08	1.8	0	25
0000609133703	Madelaine Chocolate Company, Chocolate	2301	7.5	32.5	57.5	55	550	20	0.1875	0.075	2.5	0	24
0000609154005	Madeline chocolate advent	2324	11.111111111111	33.333333333333	55.555555555556	55.555555555556	555.55555555556	22.222222222222	0.27777777777777	0.111111111111108	0	0	
0000609159802	Advent calendar												
0000609231508	Milk Chocolate Rose	2389	9.52	33.33	57.14	57.14	571	21.43	0.1775	0.071	0	0	27
0000609234103	Milk chocolate rose	2192	4.76	33.33	57.14	57.14	524	19.05	0.1775	0.071	0	0	26
0000609340767	Solid Dark Chocolate	2197	5	32.5	57.5	50	525	20	0.03	0.012	5	0	21
0000609346752	White Chocolate	2406	7.5	40	50	50	575	25	0.25	0.1	0	0	28
0000609406104	The Madelaine Chocolate Company, Solid Milk Chocolate Cigars	2238	6.98	32.56	58.14	55.81	535	20.93	0.2025	0.081	2.3	0	24
0000609407101	Madelaine Chocolate, It's A Girl! Solid Milk Chocolate Cigars, Milk Chocolate	2238	6.98	32.56	58.14	55.81	535	20.93	0.2025	0.081	2.3	0	24
0000609441006	Milk Chocolate Crayons	2241	7.1428571428571	32.142857142857	60.714285714286	57.142857142857	535.71428571429	21.428571428571	0.22321428571428	0.089285714285712	0		
0000609618064	Cherry & dark chocolate truffles, cherry & dark chocolate	2092	0	32.14	57.14	42.86	500	14.29	0	0	7.1	0	20
0000609900114	The Madelaine Chocolate Company, All Natural Dark Chocolate Gift Stick	2314	10.53	39.47	44.74	28.95	553	23.68	0	0	10.5	0	
0000609941001	The Madelaine Chocolate Company, Solid Milk Chocolate	2301	7.5	32.5	57.5	55	550	20	0.1875	0.075	2.5	0	24
0000609941049	The Madelaine Chocolate Company, Solid Dark Chocolate	2197	5	32.5	57.5	47.5	525	20	0.03	0.012	5	0	21
0000609941759	The madelaine chocolate company, solid milk chocolate	2326	8.33	33.33	58.33	55.56	556	19.44	0.2075	0.083	2.8	0	24
0000609941766	The Madelaine Chocolate Company, Solid Milk Chocolate	2326	8.33	33.33	58.33	55.56	556	19.44	0.2075	0.083	2.8	0	24
0000609962037	Solid milk chocolate	2314	7.89	31.58	57.89	55.26	553	21.05	0.1975	0.079	2.6	0	24
0000609962044	The Madelaine Chocolate Company, Solid Dark Chocolate	2201	5.26	31.58	57.89	50	526	21.05	0.0325	0.013	5.3	0	21
0000609962082	Solid Dark Chocolate	2201	5.26	31.58	57.89	50	526	21.05	0.0325	0.013	5.3	0	21
0000609965007	Milk Chocolate Malt Balls	2197	5	27.5	67.5	60	525	20	0.3125	0.125	0	0	27
0000609983001	The Madelaine Chocolate Company, Solid Milk Chocolate	2326	8.33	33.33	58.33	55.56	556	19.44	0.2075	0.083	2.8	0	24
0000609983032	The Madelaine Chocolate Company, Solid Dark Chocolate	2209	5.56	33.33	58.33	50	528	19.44	0.035	0.014	5.6	0	21
0000609983803	Hatchers caramel filled milk chocolate	2314	5.26	31.58	60.53	55.26	553	18.42	0.2625	0.105	2.6	0	25
0000609983810	Hatchers peanut butter filled milk chocolate	2314	7.89	34.21	55.26	52.63	553	21.05	0.2625	0.105	2.6	0	25
0000609989010	The Madelaine Chocolate Company, Solid Milk Chocolate Bunnies	2272	5.71	31.43	57.14	54.29	543	20	0.1775	0.071	2.9	0	23
0000609989027	The Madelaine Chocolate Company, Solid Milk Chocolate Chicks	2314	7.89	31.58	57.89	55.26	553	21.05	0.1975	0.079	2.6	0	24
00006101	Boneless Skinless Chicken Breasts With Rib Meat	486	21.428571428571	2.6785714285714	0	0	116.07142857143	0.44642857142857	0.16741071428572	0.066964285714288	0		
000061123	Créatine Monohydrate Creapure®											0	
00006125	Crema cacahuete												
00006163	Trader joe's, cornichons	75	0	0	3.57	0	18	0	3.035	1.214	3.6	10	7
00006170	Purified Dinking water	0	0	0	0	0	0	0	0	0	0		
000062	Croquants aux amandes												
00006231	Pain								0	0			
0000626861733	Rice cracker, multi seed with tamari. Soy sauce	1357	8.10810810810811	2.7027027027027	67.5675675675676	2.7027027027027	324.324324324324				2.7027027027027		
0000627026247	Migni beignets assortis	1845	7.9000000953674	25	45	22	441	9.1999998092651	0.72	0.288			21
000062786363	Body Deodorizing Supplement	0	0	0	0	0	0	0	0	0			
0000628006569	L'Envoûtante (Pain)	1188	10.1	2.1	54.4	3.1	284	0.38	1.3	0.52		0	3
00006293	Pane alla segale	992	1	2.7	43	2	237	0.5	8	3.2			
0000630000005	Huesos de albaricique	2628	18	51.299999237061	19.89999961853	5.4000000953674	628	2.7999999523163					
0000630006564	Petits pains cereales X4												
0000630135714	Slurpers	259	0	0	16	8	62	0	0	0			
0000630135745	Too tarts, slurp-ers sour	865	0	0	60	26.666666666667	206.66666666667	0	0	0	0		
0000630135899	Spray candy all kidz blend bonus	9	0	0	1	0	2.1	0			0	0	
0000630135936	Spray candy	205	0	0	22.22	0	49		0	0		0	
0000630138791	Sour & Fruity Candy	745	0	0	44.44	0	178		0	0		0	
0000630138982	Spray sweetener	0	0	0	0	0	0					0	
000063978													
0000640000002	Açai	2234	8.6	44.5	8.5	1	534	11	0.16	0.064			16
0000645005750	Deluxe Alfredo Sauce	1674	10	15	60	30	400	10	8.25	3.3	0		
0000647019021	Tourte saumon poireaux	1184	7.9	15	29	0.7	283	3.5	1.3	0.52			
0000647023615	4 Muffins fourrés chocolat noisettes	1941	5.7	25.2	52.8	35.7	464	3.3	0.84	0.336			
000064852	Complete breakfast smoothie	6213	39	6	32	9	1485				6		
0000649846109	THE VERT FRAMBOISE PASSION												
0000650000009	Chlorella (de pared celular rota)	1682	59.1	13.4	5.22	1.21	402	0.95	0.13	0.052			
0000650010800	Trader Joe’s Crunch Chili onion	460	1	10	6		110				1		
0000650685930	Florentine lasagna	1464	18	16	35	6	350				3		
0000650783681	Pâte de curry  jaune	318	3.59999990463257		8.30000019073486	8.30000019073486	76				12		
0000651000107	Microwavable artichokes	197	3.12	0	10.16	0.78	47	0	0.235	0.094	5.5	0	-5
0000651002125	Fresh spinach	100	2.35	0	3.53	0	24	0	0.19	0.076	2.4	100	-8
0000651003016	Romaine hearts	75	1.22	0	3.66	1.22	18	0	0.015	0.006	2.4		-2
0000651003214	Romaine Hearts	75	1.18	0	3.53	1.18	18	0	0.015	0.006	2.4	0	-2
0000651011004	Iceberg lettuce	60	1.13	0.5	1.03	0.6	14.3	0.01	0.0575	0.023	1.8		
0000651011011	2 heads lettuce	46	1.12	0	2.25	2.25	11	0	0.0275	0.011	1.1		-1
0000651041001	Romaine lettuce	75	1.18	0	3.53	1.18	18	0	0.015	0.006	2.4	0	-2
0000651041018	Red leaf	75	1.18	0	2.35	1.18	18	0	0.1025	0.041	1.2		-1
0000651041025	Green Leaf Lettuce	75	1.18	0	2.35	1.18	18	0	0.1025	0.041	1.2	0	-1
0000651041032	Red romaine	75	1.18	0	3.53	1.18	18	0	0.015	0.006	2.4		-2
0000651111018	Broccoli crown	142	2.7	0.34	5.41	1.35	34	0	0.135	0.054	2		-3
0000651111070	Artichokes	209	3.33	0	10.83	0.83	50	0	0.24	0.096	5		-6
0000651111117	Carb smart	583	2.5316455696203	7.5949367088608	21.518987341772	10.126582278481	139.24050632911	5.0632911392405	0.14240506329114	0.056962025316456	5.0632911392405		
0000651213019	Fresh Spinach	100	2.35	0	3.53	0	24	0	0.19	0.076	2.4	100	-8
0000651213026	Cooking Spinach	100	2.35	0	3.53	0	24	0	0.19	0.076	2.4	0	-3
0000651313009	Brussels sprouts	201	2.38	0.6	7.14	2.38	48	0	0.075	0.03	3.6	100	-9
0000651317007	Brussels sprouts												
0000651319001	Microwavable Brussels Sprouts	199	2.38	0.6	7.14	2.38	47.62	0	0.0756	0.03024	3.6	100	-9
0000651319018	Quick cook sprout halves, brussels sprouts	201	2.38	0.6	7.14	2.38	48	0	0.075	0.03	3.6	100	-9
0000651319025	Super shreds super foods, brussels sprouts shreds	201	2.38	0.6	7.14	2.38	48	0	0.075	0.03	3.6	100	-9
0000651319032	Baby brussels sprouts	201	2.38	0.6	7.14	2.38	48	0	0.075	0.03	3.6	100	-9
0000651511009	Celery	59	0	0	3.64	1.82	14	0	0.2625	0.105	1.8		0
0000651511016	Celery	59	0	0	3.64	1.82	14	0	0.2625	0.105	1.8	100	-5
0000651511023	Celery hearts	59	0	0	3.64	1.82	14	0	0.2625	0.105	1.8		0
0000651511030	Celery hearts												
0000651700229	Broccoli	142	2.7	0.34	5.41	1.35	34	0	0.135	0.054	2		-3
0000651702506	Artichokes	209	3.33	0	10.83	0.83	50	0	0.24	0.096	5		-11
0000651741000	Artichoke												
0000651813103	Season & Steam Kalettes (Kale Sprouts)	222	4.71	0	7.06	1.18	53	0	0.20828	0.083312	2.4	0	
0000651961033	Celery Hearts												
0000653007548	Baguettine aux olives	1247	8.3	5.3	52	2	298	1	1.8	0.72			
0000653020004	Chocolate drink	184	6	1.8	1.6	0.4	44	0.4	0.26	0.104	0.8		
000065347	Whey vanille	1745	77.2	7.5	7.8	7.8	417	5	0.4	0.16			
00006539	Tofu fumé	644	16	9	2.1	0.4	154	1.5			0.5		
00006569	Glace verrine crokito												
0000660000006	Spirulina 125GR Eco Salud Viva	1582	63.5	8.2	9.1	3	378	1.1	0.002816187	0.0011264748			0
0000661004928	Buchette Bout Biseaux	1192	9.8	1	57.5	1.8	285	0.2	1.5	0.6			
00006613													
000066512	Chocolate protein bites	2105	30	28	30	27	503	17	0.51	0.204			
0000666999991	Ruby Red Grapefruit Segments	211			12.1212121212121	11.6161616161616	50.5050505050505				0.505050505050505		
000066789	Semillas de Chía	1824	20	31	2	0	436	3	0	0			
00006682	Granola choco Boost	1615	3.7	16.7	45.9	13.5	386	0.3	1	0.4	8.1		
0000670000003	Azúcar de coco	1586	1.6000000238419	0	93.099998474121	93.099998474121	379	0	0	0			
0000670002496	Telera 5 piezas											0	
